,period,reporterCode,mirrorPrimaryValue,mirrorNetWgt,primaryValue,netWgt
9402,201507,528,"{818: 24357050.0, 764: 7.98, 24: 53035506.65, 724: 3305976.506, 484: 28219930.0, 579: 497929539.965, 398: 431222568.7, 842: 26045985.0, 76: 105076534.0, 251: 251.808, 643: 83891489.0, 826: 419141997.126, 56: 8242064.214}","{818: 60000000.0, 764: 4.0, 24: 158225829.0, 724: 11999900.0, 484: 73773891.391, 579: 1229110000.0, 398: 928264233.0, 842: 0.0, 76: 263439000.0, 251: 375.0, 643: 200185797.0, 826: 918503861.0, 56: 15901307.17}","{428: 130.852, 703: 203.426, 246: 3344.983, 616: 4666.702, 251: 14004.506, 470: 422.246, 440: 582.788, 348: 1704.38, 724: 6674.572, 56: 3009295.113, 196: 101.163, 100: 400.254, 372: 2713.813, 40: 3674.863, 568: 123.155, 191: 65.976, 300: 370.565, 642: 6020.31, 203: 1602.117, 276: 11821213.513, 0: 14902355.39, 233: 249.609, 442: 3580.298, 752: 4042.13, 826: 42.884, 705: 357.37, 620: 2921.637, 208: 4070.719, 380: 9775.444}","{428: 191.0, 703: 297.0, 246: 4911.0, 616: 6855.0, 251: 20554.0, 470: 1075.0, 440: 857.0, 348: 2502.0, 724: 9785.0, 56: 5780566.0, 196: 169.0, 100: 587.0, 372: 3984.0, 40: 5280.0, 568: 178.0, 191: 97.0, 300: 543.0, 642: 9277.0, 203: 2347.0, 276: 29786200.0, 0: 35672996.0, 233: 368.0, 442: 5256.0, 752: 5932.0, 826: 56.0, 705: 526.0, 620: 4287.0, 208: 5975.0, 380: 14341.0}"
9403,201508,528,"{484: 17789931.0, 76: 40135505.0, 208: 36062093.875, 764: 3.97, 288: 4972408.007, 56: 7400607.283, 643: 78418728.0, 398: 311516894.6, 251: 367.587, 24: 79562751.5, 579: 554394789.62, 384: 102.16, 826: 576546461.254}","{484: 46507288.907, 76: 134451000.0, 208: 81592810.0, 764: 4.0, 288: 0.0, 56: 15973300.0, 643: 210140305.0, 398: 693696931.0, 251: 500.0, 24: 288217233.0, 579: 1593299700.0, 384: 18.0, 826: 1385541463.0}","{752: 4648.305, 56: 4301181.157, 203: 1413.539, 40: 4112.519, 380: 22577.639, 276: 8172250.993, 246: 4272.92, 208: 2555.287, 251: 25623.042, 428: 214.983, 440: 505.711, 196: 67.948, 300: 119.187, 0: 12586449.558, 233: 1401.286, 620: 1042.61, 372: 2424.96, 616: 5268.747, 568: 59.037, 724: 7758.313, 826: 1700.925, 470: 99.137, 703: 125.871, 642: 19247.078, 705: 541.355, 442: 1443.614, 191: 46.784, 100: 204.958, 348: 5541.652}","{752: 6459.0, 56: 9052757.0, 203: 2048.0, 40: 5787.0, 380: 30652.0, 276: 22811200.0, 246: 6108.0, 208: 3701.0, 251: 35181.0, 428: 314.0, 440: 732.0, 196: 100.0, 300: 172.0, 0: 32023840.0, 233: 2032.0, 620: 1510.0, 372: 3514.0, 616: 7618.0, 568: 90.0, 724: 11020.0, 826: 2232.0, 470: 141.0, 703: 182.0, 642: 29490.0, 705: 782.0, 442: 2093.0, 191: 66.0, 100: 298.0, 348: 7561.0}"
9404,201509,528,"{288: 44034502.279, 826: 223715584.402, 24: 88139161.31, 724: 1691287.234, 579: 532126193.01, 702: 3.534, 398: 252401278.51, 634: 34972801.67, 251: 366.927, 842: 31609688.0, 56: 5775150.278}","{288: 0.0, 826: 583589179.0, 24: 303477894.0, 724: 9271800.0, 579: 1526041200.0, 702: 200.0, 398: 686149895.0, 634: 100911000.0, 251: 743.0, 842: 0.0, 56: 13728417.42}","{196: 43.762, 440: 494.846, 752: 824.744, 380: 5805.745, 251: 23923.172, 428: 125.675, 642: 1006.524, 40: 5126.875, 826: 612.667, 470: 132.408, 703: 1040.187, 246: 2934.292, 616: 3808.407, 300: 1.122, 100: 213.199, 348: 3389.864, 208: 4600.61, 56: 2023884.642, 0: 3049863.312, 705: 270.426, 372: 1968.163, 724: 4304.376, 568: 51.617, 191: 23.564, 620: 1156.885, 203: 980.715, 276: 963138.826}","{196: 62.0, 440: 711.0, 752: 1073.0, 380: 7561.0, 251: 33581.0, 428: 180.0, 642: 1436.0, 40: 7195.0, 826: 797.0, 470: 191.0, 703: 1497.0, 246: 4167.0, 616: 5769.0, 300: 2.0, 100: 307.0, 348: 4877.0, 208: 6613.0, 56: 4598563.0, 0: 7439284.0, 705: 389.0, 372: 2832.0, 724: 6175.0, 568: 77.0, 191: 34.0, 620: 1663.0, 203: 1412.0, 276: 2752120.0}"
9405,201510,528,"{384: 44318829.18, 826: 316895638.231, 724: 1980533.236, 484: 23363307.0, 24: 173463703.8, 579: 474241561.168, 818: 25213446.72, 251: 51.681, 398: 172345771.61, 56: 4671662.381, 643: 64280100.0}","{384: 144140000.0, 826: 862807037.0, 724: 11979300.0, 484: 61077475.144, 24: 607135140.0, 579: 1325390000.0, 818: 78000000.0, 251: 107.0, 398: 498016785.0, 56: 11067700.0, 643: 200280893.0}","{0: 2751886.294, 705: 738.139, 620: 2771.675, 40: 11319.263, 191: 168.525, 442: 966.21, 348: 8291.43, 724: 6479.225, 568: 88.756, 196: 95.498, 440: 578.602, 642: 5542.225, 208: 7565.649, 56: 1403147.014, 428: 117.968, 703: 1051.596, 203: 1666.15, 380: 28647.003, 251: 31608.549, 826: 1215347.248, 233: 459.511, 300: 658.371, 372: 2873.913, 752: 6874.697, 470: 1143.723, 100: 295.481, 246: 3564.865, 616: 4016.512, 276: 5808.495}","{0: 6405933.0, 705: 1062.0, 620: 3980.0, 40: 15612.0, 191: 239.0, 442: 1389.0, 348: 11767.0, 724: 9281.0, 568: 129.0, 196: 136.0, 440: 832.0, 642: 8296.0, 208: 10869.0, 56: 3141776.0, 428: 169.0, 703: 1511.0, 203: 2393.0, 380: 40218.0, 251: 44509.0, 826: 3075830.0, 233: 661.0, 300: 944.0, 372: 4129.0, 752: 9765.0, 470: 1643.0, 100: 425.0, 246: 5084.0, 616: 5705.0, 276: 7579.0}"
9406,201511,528,"{579: 304517727.334, 56: 4345529.996, 251: 97.698, 76: 34483736.0, 398: 140160200.62, 826: 178318100.039, 384: 30660905.622}","{579: 980291000.0, 56: 10836161.78, 251: 212.0, 76: 141588000.0, 398: 410542951.0, 826: 496143547.0, 384: 89158900.0}","{196: 324.227, 703: 1976.498, 191: 165.334, 442: 1049.981, 246: 4213.88, 208: 4392.098, 470: 1024.214, 300: 576.523, 348: 9665.621, 616: 3419.416, 56: 2614307.256, 705: 748.299, 100: 260.885, 620: 1454.728, 724: 6589.757, 276: 7828.691, 428: 105.213, 440: 663.485, 203: 1743.526, 826: 1045202.206, 251: 31076.426, 372: 3076.938, 752: 6652.026, 568: 75.152, 0: 3807804.757, 233: 628.056, 642: 1016.699, 40: 23124.27, 380: 36443.352}","{196: 486.0, 703: 2970.0, 191: 247.0, 442: 1583.0, 246: 6249.0, 208: 6602.0, 470: 1540.0, 300: 866.0, 348: 14271.0, 616: 5121.0, 56: 6162308.0, 705: 1124.0, 100: 394.0, 620: 2188.0, 724: 9841.0, 276: 10661.0, 428: 157.0, 440: 998.0, 203: 2624.0, 826: 3076530.0, 251: 45165.0, 372: 4625.0, 752: 9811.0, 568: 113.0, 0: 9453891.0, 233: 944.0, 642: 1528.0, 40: 32231.0, 380: 52714.0}"
9407,201512,528,"{826: 391810928.46, 643: 28727268.0, 251: 263.223, 398: 228914001.79, 579: 430760754.158, 384: 3.263, 818: 23791839.674, 484: 22234514.0, 56: 4903815.994}","{826: 1193529465.0, 643: 100097031.0, 251: 590.0, 398: 671399098.0, 579: 1597580000.0, 384: 2.0, 818: 80000000.0, 484: 58126530.469, 56: 12485300.0}","{0: 6112633.618, 233: 207.751, 442: 7321.309, 40: 3151.067, 826: 357.853, 470: 1157.313, 703: 232.768, 246: 3324.011, 380: 30608.966, 56: 2510508.405, 196: 104.419, 300: 526.447, 203: 1606.533, 208: 9310.712, 251: 33743.717, 705: 561.253, 620: 2321.152, 372: 3240.258, 616: 2761.67, 191: 167.506, 100: 475.325, 642: 1280.223, 752: 6166.171, 276: 3485964.291, 428: 133.787, 440: 170.769, 348: 2121.015, 724: 5015.385, 568: 93.542}","{0: 18914737.0, 233: 308.0, 442: 10864.0, 40: 4675.0, 826: 480.0, 470: 1717.0, 703: 349.0, 246: 4870.0, 380: 44131.0, 56: 6160008.0, 196: 153.0, 300: 783.0, 203: 2382.0, 208: 13814.0, 251: 48865.0, 705: 833.0, 620: 3442.0, 372: 4806.0, 616: 4057.0, 191: 247.0, 100: 705.0, 642: 1891.0, 752: 8992.0, 276: 12585400.0, 428: 198.0, 440: 252.0, 348: 2976.0, 724: 7400.0, 568: 139.0}"
9408,201601,528,"{384: 36233790.14, 398: 161654325.54, 484: 15447517.0, 826: 429081491.278, 208: 13631539.892, 24: 69451959.73, 56: 4691134.275, 579: 362819959.507, 643: 923285114.92, 251: 103.17}","{384: 144990000.0, 398: 506849000.0, 484: 0.0, 826: 1553964004.0, 208: 61437733.0, 24: 0.0, 56: 12261600.0, 579: 1517954280.0, 643: 3863490000.0, 251: 232.0}","{0: 6573686.148, 428: 59.73, 705: 232.404, 470: 365.982, 233: 41.268, 703: 309.51, 300: 16.29, 642: 9764.226, 442: 465.894, 372: 516.936, 203: 40.182, 348: 123.804, 246: 448.518, 752: 457.206, 40: 747.168, 616: 199.824, 724: 2012.358, 208: 268.242, 380: 2584.68, 826: 15426.63, 276: 4474203.798, 56: 2065381.95, 440: 6.516, 620: 4.344, 100: 4.344, 196: 4.344}","{0: 27041178.0, 428: 89.0, 705: 346.0, 470: 472.0, 233: 62.0, 703: 459.0, 300: 25.0, 642: 14507.0, 442: 693.0, 372: 769.0, 203: 61.0, 348: 184.0, 246: 667.0, 752: 679.0, 40: 1110.0, 616: 298.0, 724: 2990.0, 208: 398.0, 380: 3841.0, 826: 22921.0, 276: 21561000.0, 56: 5429584.0, 440: 8.0, 620: 7.0, 100: 7.0, 196: 1.0}"
9409,201602,528,"{579: 279912536.763, 643: 953934419.31, 686: 929435.188, 398: 246155335.82, 56: 4288653.36, 76: 17354869.0, 826: 343430297.98, 842: 76686174.0, 251: 742.122}","{579: 1125472000.0, 643: 4692270000.0, 686: 6541161.0, 398: 911919000.0, 56: 11082412.96, 76: 109949000.0, 826: 1315567016.0, 842: 221739810.0, 251: 1715.0}","{233: 168.614, 246: 463.687, 616: 1333.379, 428: 61.011, 0: 11475908.174, 442: 406.004, 40: 326.134, 826: 842166.139, 620: 2.219, 703: 4.437, 348: 95.4, 203: 110.93, 56: 2166568.283, 196: 4.437, 470: 380.49, 642: 9891.628, 208: 413.769, 276: 8448330.072, 300: 18.858, 752: 627.864, 724: 961.763, 100: 4.437, 705: 238.499, 372: 458.141, 380: 2866.431, 440: 5.546}","{233: 245.0, 246: 674.0, 616: 1940.0, 428: 89.0, 0: 45935952.0, 442: 591.0, 40: 475.0, 826: 3086391.0, 620: 3.0, 703: 7.0, 348: 138.0, 203: 162.0, 56: 5474927.0, 196: 1.0, 470: 478.0, 642: 14388.0, 208: 602.0, 276: 37347300.0, 300: 28.0, 752: 914.0, 724: 1399.0, 100: 7.0, 705: 349.0, 372: 667.0, 380: 4170.0, 440: 7.0}"
9410,201603,528,"{398: 175788480.49, 484: 14593401.0, 579: 239567462.958, 643: 933401232.25, 826: 453249818.664, 842: 25078173.0, 31: 19544432.39, 56: 3158868.159}","{398: 781763000.0, 484: 0.0, 579: 832179346.0, 643: 4294450000.0, 826: 1690095867.0, 842: 99685686.0, 31: 88088644.0, 56: 8128957.3}","{428: 120.99, 642: 12323.22, 40: 690.42, 826: 643330.47, 0: 8493269.34, 703: 13.32, 203: 206.46, 724: 187.59, 196: 4.44, 705: 207.57, 442: 273.06, 616: 377.4, 100: 2.22, 440: 6.66, 348: 105.45, 752: 307.47, 56: 555417.36, 233: 43.29, 372: 463.98, 208: 419.58, 276: 7275509.43, 470: 376.29, 300: 17.76, 246: 457.32, 380: 2407.59}","{428: 176.0, 642: 17916.0, 40: 1003.0, 826: 3087616.0, 0: 32784855.0, 703: 19.0, 203: 300.0, 724: 273.0, 196: 1.0, 705: 301.0, 442: 397.0, 616: 548.0, 100: 4.0, 440: 10.0, 348: 153.0, 752: 448.0, 56: 1406582.0, 233: 63.0, 372: 674.0, 208: 610.0, 276: 28263100.0, 470: 471.0, 300: 25.0, 246: 665.0, 380: 3500.0}"
9411,201604,528,"{384: 34003140.286, 826: 442769249.132, 579: 353197054.845, 484: 16863160.0, 842: 34166231.0, 643: 1142903366.68, 56: 4176635.177, 170: 17222514.0, 398: 230574572.93}","{384: 148173000.0, 826: 1508966229.0, 579: 1100574016.0, 484: 0.0, 842: 139667349.0, 643: 4686550000.0, 56: 11253135.73, 170: 73647588.0, 398: 925859000.0}","{233: 97.515, 620: 37.419, 40: 408.204, 276: 7880236.482, 705: 70.302, 372: 701.884, 616: 80.507, 348: 4.536, 428: 162.148, 642: 12331.162, 208: 442.221, 56: 465685.927, 300: 278.939, 203: 22.678, 380: 1564.782, 196: 5.669, 703: 35.151, 246: 1047.724, 724: 2248.524, 100: 2.268, 0: 8371538.344, 442: 17.008, 752: 2131.732, 826: 3871.135, 470: 54.427}","{233: 139.0, 620: 53.0, 40: 581.0, 276: 27836200.0, 705: 99.0, 372: 999.0, 616: 114.0, 348: 7.0, 428: 231.0, 642: 17549.0, 208: 630.0, 56: 1230375.0, 300: 397.0, 203: 32.0, 380: 2227.0, 196: 3.0, 703: 50.0, 246: 1491.0, 724: 3200.0, 100: 3.0, 0: 29102970.0, 442: 25.0, 752: 3055.0, 826: 5508.0, 470: 2.0}"
9412,201605,528,"{24: 86901880.04, 384: 38380148.086, 643: 1193394656.36, 842: 157743098.0, 579: 223362104.267, 56: 4436431.299, 398: 247831211.85, 826: 192670818.165}","{24: 0.0, 384: 145064000.0, 643: 4336190000.0, 842: 542470158.0, 579: 703632000.0, 56: 11541430.67, 398: 883161000.0, 826: 608077534.0}","{470: 50.9, 724: 3104.869, 203: 281.644, 705: 244.318, 0: 22049604.583, 276: 20324810.553, 208: 573.468, 642: 13619.575, 191: 59.948, 348: 4.524, 40: 751.05, 300: 18.098, 233: 191.156, 616: 2.262, 380: 1426.317, 620: 32.802, 703: 18.098, 826: 13500.81, 246: 2902.403, 442: 18.098, 196: 3.393, 56: 1685311.854, 752: 1764.516, 372: 753.313, 428: 160.616}","{470: 1.0, 724: 4429.0, 203: 402.0, 705: 348.0, 0: 69094872.633, 276: 64667100.0, 208: 818.0, 642: 19430.0, 191: 85.0, 348: 7.0, 40: 1071.0, 300: 26.0, 233: 273.0, 616: 3.0, 380: 2035.0, 620: 47.0, 703: 25.0, 826: 19260.0, 246: 4141.0, 442: 25.0, 196: 10.633, 56: 4371515.0, 752: 2517.0, 372: 1075.0, 428: 229.0}"
9413,201606,528,"{56: 4494840.835, 643: 1265040646.29, 170: 20345061.0, 24: 24826725.0, 826: 303594394.776, 579: 429141044.862, 398: 126443444.32, 842: 61280499.0}","{56: 10977561.4, 643: 4152650000.0, 170: 73521903.0, 24: 0.0, 826: 927109410.0, 579: 1225224865.0, 398: 415866000.0, 842: 208177110.0}","{196: 3.369, 0: 8371177.953, 470: 55.022, 372: 695.075, 100: 113.413, 642: 13355.773, 620: 32.564, 724: 3907.692, 233: 5.614, 705: 102.184, 246: 1376.675, 208: 491.83, 203: 22.458, 380: 2501.821, 442: 108.921, 616: 709.673, 56: 18050.618, 191: 4.492, 428: 159.452, 300: 17.966, 40: 952.219, 826: 5858.169, 703: 19.089, 348: 50.531, 752: 762.449, 276: 8321820.883}","{196: 9.835, 0: 0.0, 470: 0.0, 372: 999.0, 100: 163.0, 642: 19193.0, 620: 47.0, 724: 5616.0, 233: 8.0, 705: 147.0, 246: 1978.0, 208: 707.0, 203: 32.0, 380: 3595.0, 442: 156.0, 616: 1020.0, 56: 26174.0, 191: 7.0, 428: 229.0, 300: 26.0, 40: 1369.0, 826: 8419.0, 703: 28.0, 348: 73.0, 752: 1095.0, 276: 24368600.0}"
9414,201607,528,"{579: 499146899.664, 288: 4749036.93, 643: 1324610427.02, 24: 71890778.22, 398: 243906171.65, 686: 1823107.457, 826: 857357322.742, 56: 3767724.852}","{579: 1542825000.0, 288: 0.0, 643: 4251290000.0, 24: 0.0, 398: 731484000.0, 686: 11067923.0, 826: 2620166797.0, 56: 9033610.54}","{826: 4691.042, 752: 853.42, 372: 178.211, 100: 114.011, 196: 4.428, 380: 1104.686, 246: 555.664, 642: 10704.83, 191: 27.672, 276: 318296.843, 616: 546.809, 620: 429.477, 705: 127.293, 470: 49.81, 233: 2.214, 40: 1006.172, 348: 380.774, 703: 182.638, 0: 357954.857, 56: 16680.983, 208: 386.308, 442: 130.614, 428: 46.49, 724: 978.5, 203: 171.57, 300: 278.939, 440: 25.459}","{826: 6837.0, 752: 1244.0, 372: 260.0, 100: 166.0, 196: 1.0, 380: 1611.0, 246: 810.0, 642: 15606.0, 191: 40.0, 276: 1024290.0, 616: 798.0, 620: 627.0, 705: 185.0, 470: 150.591, 233: 4.0, 40: 1466.0, 348: 555.0, 703: 266.0, 0: 1082193.591, 56: 24335.0, 208: 563.0, 442: 191.0, 428: 68.0, 724: 1426.0, 203: 250.0, 300: 407.0, 440: 37.0}"
9415,201608,528,"{24: 82505770.49, 124: 11369956.409, 579: 526578290.646, 842: 150240101.0, 384: 10.302, 76: 33221227.0, 643: 879241827.1, 484: 21642998.0, 826: 334641362.242, 398: 178419860.89, 56: 3843764.294, 233: 3585542.661}","{24: 0.0, 124: 0.0, 579: 1602868000.0, 842: 496633320.0, 384: 1.0, 76: 138983000.0, 643: 2916210000.0, 484: 0.0, 826: 995916456.0, 398: 508322000.0, 56: 9775861.65, 233: 9341919.0}","{0: 40585.198, 703: 23.545, 348: 369.996, 208: 429.42, 196: 1.121, 191: 28.03, 442: 396.905, 203: 209.664, 724: 6717.109, 100: 66.151, 620: 250.028, 752: 1101.018, 56: 12361.23, 705: 45.969, 372: 108.756, 616: 799.416, 276: 137.908, 428: 21.303, 300: 65.03, 246: 298.239, 380: 852.112, 233: 125.574, 642: 10311.676, 40: 1314.046, 826: 4550.951}","{0: 58752.0, 703: 35.0, 348: 533.0, 208: 618.0, 196: 1.0, 191: 40.0, 442: 571.0, 203: 301.0, 724: 9667.0, 100: 95.0, 620: 360.0, 752: 1584.0, 56: 18004.0, 705: 66.0, 372: 156.0, 616: 1150.0, 276: 328.0, 428: 30.0, 300: 94.0, 246: 429.0, 380: 1226.0, 233: 181.0, 642: 14842.0, 40: 1891.0, 826: 6550.0}"
9416,201609,528,"{380: 9431294.463, 288: 4734265.061, 24: 85337457.56, 251: 207.422, 398: 97095988.25, 76: 40502161.0, 484: 21998839.0, 579: 261603938.99, 826: 195111950.819, 643: 1177537697.35, 842: 60519811.0, 56: 4205248.625}","{380: 29805268.0, 288: 0.0, 24: 296837259.0, 251: 617.0, 398: 287945000.0, 76: 134893000.0, 484: 0.0, 579: 771890000.0, 826: 570695980.0, 643: 3776680000.0, 842: 220482120.0, 56: 9992075.33}","{191: 91.938, 442: 355.42, 246: 282.542, 724: 6047.753, 233: 160.332, 300: 70.636, 616: 969.838, 826: 5609.364, 705: 105.393, 372: 85.211, 208: 284.785, 276: 1812954.612, 428: 21.303, 642: 10763.52, 203: 273.573, 380: 1358.894, 0: 1853974.836, 100: 84.09, 348: 47.09, 40: 1058.413, 196: 1.121, 703: 118.847, 620: 347.572, 752: 1074.11, 56: 11808.478}","{191: 132.0, 442: 512.0, 246: 406.0, 724: 8705.0, 233: 230.0, 300: 101.0, 616: 1396.0, 826: 8072.0, 705: 151.0, 372: 122.0, 208: 409.0, 276: 5774380.0, 428: 30.0, 642: 15491.0, 203: 393.0, 380: 1956.0, 0: 5833428.0, 100: 120.0, 348: 68.0, 40: 1524.0, 196: 1.0, 703: 171.0, 620: 500.0, 752: 1546.0, 56: 17012.0}"
9417,201610,528,"{643: 1371015808.26, 757: 75.958, 398: 145729881.65, 484: 23182414.0, 826: 181795805.622, 56: 5294967.874, 579: 345515187.153, 76: 32689593.0, 842: 69145537.0}","{643: 4285600000.0, 757: 8.0, 398: 414351000.0, 484: 0.0, 826: 562259527.0, 56: 12793430.62, 579: 951028972.0, 76: 131009000.0, 842: 205653780.0}","{380: 2248.201, 246: 260.214, 703: 13.231, 440: 58.438, 276: 5305479.654, 40: 299.907, 620: 13.231, 705: 195.16, 196: 30.873, 56: 13595.058, 203: 276.753, 348: 133.415, 428: 14.334, 191: 105.85, 616: 892.003, 300: 1632.951, 642: 16890.729, 470: 35.283, 724: 1830.316, 208: 413.475, 442: 293.292, 233: 314.241, 826: 9153.785, 752: 947.133, 372: 320.857, 100: 207.289, 0: 5355655.672}","{380: 3290.0, 246: 380.0, 703: 19.0, 440: 86.0, 276: 15613000.0, 40: 439.0, 620: 20.0, 705: 286.0, 196: 45.0, 56: 19902.0, 203: 406.0, 348: 195.0, 428: 21.0, 191: 155.0, 616: 1305.0, 300: 2390.0, 642: 24720.0, 470: 52.0, 724: 2679.0, 208: 605.0, 442: 429.0, 233: 460.0, 826: 13398.0, 752: 1386.0, 372: 469.0, 100: 304.0, 0: 15686441.0}"
9418,201611,528,"{484: 38451676.0, 56: 4336484.29, 268: 74861.96, 643: 1500404905.89, 76: 71218631.0, 842: 47456163.0, 579: 551798016.892, 398: 182991745.09, 826: 383613231.654}","{484: 0.0, 56: 9885671.3, 268: 237657.0, 643: 4623720000.0, 76: 271041000.0, 842: 154043175.0, 579: 1623023000.0, 398: 529693000.0, 826: 1120300918.0}","{470: 25.918, 0: 51758.527, 705: 122.029, 442: 407.122, 380: 2326.105, 276: 34.557, 440: 57.235, 246: 254.856, 752: 1048.583, 191: 5.4, 233: 25.918, 642: 16078.631, 724: 335.849, 826: 12567.876, 428: 73.433, 196: 66.954, 348: 833.683, 616: 652.26, 56: 12749.299, 300: 1599.332, 203: 251.617, 40: 876.879, 100: 299.132, 372: 86.392, 208: 972.99, 620: 6.479}","{470: 38.0, 0: 77696.0, 705: 182.0, 442: 608.0, 380: 3475.0, 276: 72.0, 440: 86.0, 246: 380.0, 752: 1567.0, 191: 8.0, 233: 39.0, 642: 24027.0, 724: 502.0, 826: 18781.0, 428: 110.0, 196: 100.0, 348: 1246.0, 616: 974.0, 56: 19383.0, 300: 2390.0, 203: 377.0, 40: 1310.0, 100: 448.0, 372: 130.0, 208: 1453.0, 620: 10.0}"
9419,201612,528,"{208: 24927179.274, 579: 765003956.083, 398: 339888945.55, 643: 1288690706.38, 826: 252515581.469, 384: 27886630.264, 124: 4451.079, 842: 102910878.0, 251: 51.661, 56: 5070471.168}","{208: 62528234.0, 579: 1900361505.0, 398: 953422000.0, 643: 4010420000.0, 826: 665834111.0, 384: 96126000.0, 124: 0.0, 842: 348410340.0, 251: 163.0, 56: 12451900.0}","{826: 2.109, 620: 2.109, 56: 45.335, 470: 2.109, 0: 5047437.001, 196: 3.163, 100: 4.217, 276: 5047376.906, 233: 1.054}","{826: 4.0, 620: 4.0, 56: 63.0, 470: 3.0, 0: 12397085.0, 196: 4.0, 100: 6.0, 276: 12397000.0, 233: 1.0}"
9420,201701,528,"{56: 4391412.033, 76: 41206528.0, 579: 527998050.427, 643: 1140089284.42, 398: 128737410.94, 826: 425745765.433, 842: 117032602.0, 208: 13506171.076}","{56: 10710322.74, 76: 138025000.0, 579: 1309286900.0, 643: 3212700000.0, 398: 376817000.0, 826: 1087670000.0, 842: 355460241.0, 208: 33050200.0}","{0: 8037301.843, 208: 3439.997, 380: 7464.826, 616: 66.868, 826: 24258.297, 56: 981255.809, 276: 7020807.554, 300: 3.184, 620: 1.061, 233: 2.123, 100: 1.061, 470: 1.061}","{0: 19975680.0, 208: 10426.0, 380: 22377.0, 616: 205.0, 826: 38910.0, 56: 2390750.0, 276: 17513000.0, 300: 4.0, 620: 3.0, 233: 2.0, 100: 2.0, 470: 1.0}"
9421,201702,528,"{579: 317913559.578, 643: 1657775100.63, 686: 4798887.351, 826: 438517269.63, 842: 135602687.0, 56: 4811724.651, 76: 42921722.0, 398: 409346232.08}","{579: 787565000.0, 643: 4520160000.0, 686: 24785600.0, 826: 1060926200.0, 842: 379013706.0, 56: 9603840.74, 76: 139800000.0, 398: 1030280000.0}","{0: 2255113.341, 233: 3.193, 276: 110888.353, 208: 3753.786, 826: 22443.958, 56: 2118022.987, 100: 1.064}","{0: 5381767.0, 233: 4.0, 276: 288120.0, 208: 11163.0, 826: 30811.0, 56: 5051667.0, 100: 2.0}"
9422,201703,528,"{384: 54208776.081, 643: 1836180343.79, 826: 393840775.249, 288: 5327146.77, 410: 135.0, 579: 405665874.502, 56: 4265079.606, 398: 248356493.67, 842: 198637343.0}","{384: 145259000.0, 643: 4942240000.0, 826: 992363000.0, 288: 0.0, 410: 0.0, 579: 1025690000.0, 56: 8367540.0, 398: 609403000.0, 842: 604739805.0}","{348: 25.644, 251: 25.644, 440: 1.069, 56: 1077018.082, 196: 1.069, 616: 55.562, 233: 3.205, 0: 1107726.772, 276: 73.727, 620: 2.137, 826: 26715.706, 300: 3.205, 208: 3797.449, 100: 4.274}","{348: 78.0, 251: 79.0, 440: 1.0, 56: 2786798.0, 196: 2.0, 616: 169.0, 233: 5.0, 0: 2835328.0, 276: 217.0, 620: 2.0, 826: 36532.0, 300: 5.0, 208: 11434.0, 100: 6.0}"
9423,201704,528,"{56: 3263296.448, 724: 980.211, 643: 1169273471.16, 826: 275828352.443, 384: 51384814.73, 579: 404274094.91, 842: 113001372.0, 288: 10.287, 398: 353301003.09, 686: 2603257.804}","{56: 7128406.613, 724: 200.0, 643: 3365810000.0, 826: 686190000.0, 384: 146506000.0, 579: 1057864100.0, 842: 371429247.0, 288: 2.0, 398: 873411000.0, 686: 12252800.0}","{40: 12044.074, 100: 2.145, 208: 543.656, 233: 2.145, 0: 816518.919, 276: 761433.796, 380: 1508.726, 620: 1.072, 826: 29648.023, 372: 11262.367, 56: 72.916}","{40: 35739.0, 100: 3.0, 208: 817.0, 233: 3.0, 0: 2166531.0, 276: 2045080.0, 380: 4476.0, 620: 2.0, 826: 46882.0, 372: 33419.0, 56: 110.0}"
9424,201705,528,"{643: 1621598430.19, 398: 351381777.53, 710: 105334063.347, 826: 377069021.916, 579: 520462702.417, 380: 10896139.149, 842: 205139029.0, 56: 3997923.505, 208: 33799485.766}","{643: 4655700000.0, 398: 940143000.0, 710: 328161000.0, 826: 931830000.0, 579: 1412630000.0, 380: 29444000.0, 842: 619639218.0, 56: 8148932.964, 208: 91284700.0}","{620: 2135.203, 233: 3.317, 208: 5529.856, 276: 89.566, 616: 3713.109, 100: 3.317, 826: 1067734.315, 0: 1081456.673, 56: 2247.99}","{620: 6142.0, 233: 5.0, 208: 15762.0, 276: 269.0, 616: 10688.0, 100: 5.0, 826: 3023831.0, 0: 3063211.0, 56: 6509.0}"
